motion_id,name,description,type,file
c9cbaf32-b96c-11e4-a802-0aaa78deedf9,Ginga Sideways 1,Capoeira Step To The Side,Motion,download/c9cbaf32-b96c-11e4-a802-0aaa78deedf9.fbx
c9cc5c62-b96c-11e4-a802-0aaa78deedf9,Sword And Shield Slash,Sword And Shield Crouch Slash,Motion,download/c9cc5c62-b96c-11e4-a802-0aaa78deedf9.fbx
c9cb6a8b-b96c-11e4-a802-0aaa78deedf9,Standing Clap,Standing Clap From Sitting,Motion,download/c9cb6a8b-b96c-11e4-a802-0aaa78deedf9.fbx
c9cb11ba-b96c-11e4-a802-0aaa78deedf9,Hook,Long Hook Punch To The Head,Motion,download/c9cb11ba-b96c-11e4-a802-0aaa78deedf9.fbx
c9cc3f4a-b96c-11e4-a802-0aaa78deedf9,Breakdance Swipes,Start Breakdance Swipes Maneuver,Motion,download/c9cc3f4a-b96c-11e4-a802-0aaa78deedf9.fbx
c9cc2349-b96c-11e4-a802-0aaa78deedf9,Zombie Biting,Zombie Biting Victim On The Ground,Motion,download/c9cc2349-b96c-11e4-a802-0aaa78deedf9.fbx
c9cc5ad4-b96c-11e4-a802-0aaa78deedf9,Sword And Shield Crouching,Sword And Shield Crouch To Stand,Motion,download/c9cc5ad4-b96c-11e4-a802-0aaa78deedf9.fbx
c9cc3970-b96c-11e4-a802-0aaa78deedf9,Breakdance Freeze Var 4,Breakdance Arch Freeze Var 4,Motion,download/c9cc3970-b96c-11e4-a802-0aaa78deedf9.fbx
c9cc48d1-b96c-11e4-a802-0aaa78deedf9,Sword And Shield Jump,Sword And Shield Jump From Idle,Motion,download/c9cc48d1-b96c-11e4-a802-0aaa78deedf9.fbx
c9cbef68-b96c-11e4-a802-0aaa78deedf9,Walking Backwards,Walking Backwards,Motion,download/c9cbef68-b96c-11e4-a802-0aaa78deedf9.fbx
c9cc0768-b96c-11e4-a802-0aaa78deedf9,Standing To Crouched,Standing Adventure Idle To Crouched,Motion,download/c9cc0768-b96c-11e4-a802-0aaa78deedf9.fbx
c9cb738a-b96c-11e4-a802-0aaa78deedf9,Fist Pump,Big Standing Fist Pump From Sitting,Motion,download/c9cb738a-b96c-11e4-a802-0aaa78deedf9.fbx
c9cbe411-b96c-11e4-a802-0aaa78deedf9,Troca 1,Capoeira Floor Escape,Motion,download/c9cbe411-b96c-11e4-a802-0aaa78deedf9.fbx
c9cb9a91-b96c-11e4-a802-0aaa78deedf9,Sitting Drinking,Having A Seat And Drinking A Canned Beverage,Motion,download/c9cb9a91-b96c-11e4-a802-0aaa78deedf9.fbx
c9ca4de1-b96c-11e4-a802-0aaa78deedf9,Open Door Outwards,Open Door Outwards While Walking,Motion,download/c9ca4de1-b96c-11e4-a802-0aaa78deedf9.fbx
c9cad94a-b96c-11e4-a802-0aaa78deedf9,Idle,Male Fitness Idle,Motion,download/c9cad94a-b96c-11e4-a802-0aaa78deedf9.fbx
c9ca7f74-b96c-11e4-a802-0aaa78deedf9,Stunned,Male Knocked Down From A Punch,Motion,download/c9ca7f74-b96c-11e4-a802-0aaa78deedf9.fbx
c9cadea3-b96c-11e4-a802-0aaa78deedf9,Illegal Elbow Punch,Illegal Elbow Uppercut,Motion,download/c9cadea3-b96c-11e4-a802-0aaa78deedf9.fbx
c9cae7e9-b96c-11e4-a802-0aaa78deedf9,Short Right Side Step,Short Right Boxing Side Step,Motion,download/c9cae7e9-b96c-11e4-a802-0aaa78deedf9.fbx
c9cae26b-b96c-11e4-a802-0aaa78deedf9,Body Jab Cross,Boxing Body Jab Cross Medium,Motion,download/c9cae26b-b96c-11e4-a802-0aaa78deedf9.fbx
c9c9cf55-b96c-11e4-a802-0aaa78deedf9,Jump To Freehang,Standing Jump To Freehang,Motion,download/c9c9cf55-b96c-11e4-a802-0aaa78deedf9.fbx
c9c9be3d-b96c-11e4-a802-0aaa78deedf9,Stand To Freehang,Standing Jump To Freehang,Motion,download/c9c9be3d-b96c-11e4-a802-0aaa78deedf9.fbx
c9c9d4a0-b96c-11e4-a802-0aaa78deedf9,Push Start,Start To Push A Heavy Object,Motion,download/c9c9d4a0-b96c-11e4-a802-0aaa78deedf9.fbx
c9c9989b-b96c-11e4-a802-0aaa78deedf9,Cover Idle,Standing Cover Against Object,Motion,download/c9c9989b-b96c-11e4-a802-0aaa78deedf9.fbx
c9c9d85a-b96c-11e4-a802-0aaa78deedf9,Frisbee Throw,Throwing Frisbee Forward,Motion,download/c9c9d85a-b96c-11e4-a802-0aaa78deedf9.fbx
c9c9e530-b96c-11e4-a802-0aaa78deedf9,Strangling,Sneaking Up From Behind And Strangling,Motion,download/c9c9e530-b96c-11e4-a802-0aaa78deedf9.fbx
c9c9c963-b96c-11e4-a802-0aaa78deedf9,Drop To Freehang,Standing Drop To Freehang,Motion,download/c9c9c963-b96c-11e4-a802-0aaa78deedf9.fbx
c9c9a371-b96c-11e4-a802-0aaa78deedf9,Stand To Cover,Standing To A Crouched Cover Position,Motion,download/c9c9a371-b96c-11e4-a802-0aaa78deedf9.fbx
c9c99e03-b96c-11e4-a802-0aaa78deedf9,Braced Hang Shimmy,Right Braced Hang Shimmy,Motion,download/c9c99e03-b96c-11e4-a802-0aaa78deedf9.fbx
c9cb0637-b96c-11e4-a802-0aaa78deedf9,Big Hit To Head,Receiving A Big Hit From A Straight Punch,Motion,download/c9cb0637-b96c-11e4-a802-0aaa78deedf9.fbx
c9cad03d-b96c-11e4-a802-0aaa78deedf9,Idle Transition,Transition From Idle To Fitness Idle,Motion,download/c9cad03d-b96c-11e4-a802-0aaa78deedf9.fbx
c9ce6355-b96c-11e4-a802-0aaa78deedf9,Laying Idle,Laying On A Bed Idle,Motion,download/c9ce6355-b96c-11e4-a802-0aaa78deedf9.fbx
c9ce8f34-b96c-11e4-a802-0aaa78deedf9,Run Backward Left,Rifle Run Backward Left,Motion,download/c9ce8f34-b96c-11e4-a802-0aaa78deedf9.fbx
c9ce78f7-b96c-11e4-a802-0aaa78deedf9,Medium Run,Medium Speed Running,Motion,download/c9ce78f7-b96c-11e4-a802-0aaa78deedf9.fbx
c9cdb75a-b96c-11e4-a802-0aaa78deedf9,Pistol Run,Running With A Pistol,Motion,download/c9cdb75a-b96c-11e4-a802-0aaa78deedf9.fbx
c9cd946f-b96c-11e4-a802-0aaa78deedf9,Defeat Idle,Big Vegas Defeat Idle,Motion,download/c9cd946f-b96c-11e4-a802-0aaa78deedf9.fbx
c9cd92e4-b96c-11e4-a802-0aaa78deedf9,Taunt Gesture,Sporty Granny Taunting Gesture,Motion,download/c9cd92e4-b96c-11e4-a802-0aaa78deedf9.fbx
c9cec90b-b96c-11e4-a802-0aaa78deedf9,Standing Aim Walk Left,Walking Left While Aiming With Bow,Motion,download/c9cec90b-b96c-11e4-a802-0aaa78deedf9.fbx
c9cee049-b96c-11e4-a802-0aaa78deedf9,Standing Run Forward,Running Forward With Axe,Motion,download/c9cee049-b96c-11e4-a802-0aaa78deedf9.fbx
8678478a-695e-4b35-93e4-769e5bd06747,Crouch To Standing Idle,Transition From Crouch To Standing Idle,Motion,download/8678478a-695e-4b35-93e4-769e5bd06747.fbx
c9cea19a-b96c-11e4-a802-0aaa78deedf9,Idle Aiming,Rifle Standing Idle Aiming,Motion,download/c9cea19a-b96c-11e4-a802-0aaa78deedf9.fbx
c9cd7793-b96c-11e4-a802-0aaa78deedf9,Sitting Talking,Sitting And Talking To Another Person,Motion,download/c9cd7793-b96c-11e4-a802-0aaa78deedf9.fbx
c9cd6c40-b96c-11e4-a802-0aaa78deedf9,Rifle Crouch Turn,135 Degree Right Turn,Motion,download/c9cd6c40-b96c-11e4-a802-0aaa78deedf9.fbx
c9ccb106-b96c-11e4-a802-0aaa78deedf9,Descending Stairs,Walking Down A Set Of Stairs,Motion,download/c9ccb106-b96c-11e4-a802-0aaa78deedf9.fbx
c9cd6ac2-b96c-11e4-a802-0aaa78deedf9,Rifle Crouch Turn,45 Degree Right Turn,Motion,download/c9cd6ac2-b96c-11e4-a802-0aaa78deedf9.fbx
c9cd1560-b96c-11e4-a802-0aaa78deedf9,Dwarf Idle,Female Dwarf Idle Var. 3,Motion,download/c9cd1560-b96c-11e4-a802-0aaa78deedf9.fbx
c9cd5a01-b96c-11e4-a802-0aaa78deedf9,Rifle Turn,135 Degree Left Turn,Motion,download/c9cd5a01-b96c-11e4-a802-0aaa78deedf9.fbx
c9cd4d5c-b96c-11e4-a802-0aaa78deedf9,Rifle Run,Running With Rifle Down,Motion,download/c9cd4d5c-b96c-11e4-a802-0aaa78deedf9.fbx
c9cd254a-b96c-11e4-a802-0aaa78deedf9,Orc Walk,Male Orc Walk Forward,Motion,download/c9cd254a-b96c-11e4-a802-0aaa78deedf9.fbx
c9ccf2b8-b96c-11e4-a802-0aaa78deedf9,Run Forward Arc Right,Happy Run Forward Right Arc,Motion,download/c9ccf2b8-b96c-11e4-a802-0aaa78deedf9.fbx
c9cced58-b96c-11e4-a802-0aaa78deedf9,Look Around,Looking Around The Body,Motion,download/c9cced58-b96c-11e4-a802-0aaa78deedf9.fbx
c9ccd3a9-b96c-11e4-a802-0aaa78deedf9,Sleeping Idle,Restless Sleeping,Motion,download/c9ccd3a9-b96c-11e4-a802-0aaa78deedf9.fbx
c9cd1ff7-b96c-11e4-a802-0aaa78deedf9,Right Turn,Female Ninja Right Turn In Place,Motion,download/c9cd1ff7-b96c-11e4-a802-0aaa78deedf9.fbx
c9cceeed-b96c-11e4-a802-0aaa78deedf9,Happy Walk,Happy Walking Forward,Motion,download/c9cceeed-b96c-11e4-a802-0aaa78deedf9.fbx
c9cce97f-b96c-11e4-a802-0aaa78deedf9,Fight Idle To Standing Idle,Transition From Fight Idle To Standing Idle,Motion,download/c9cce97f-b96c-11e4-a802-0aaa78deedf9.fbx
c9ccc521-b96c-11e4-a802-0aaa78deedf9,Backward Right Turn,Backward Walk Turning Right,Motion,download/c9ccc521-b96c-11e4-a802-0aaa78deedf9.fbx
c9cca21b-b96c-11e4-a802-0aaa78deedf9,Tripping,Walk To Tripping And Falling,Motion,download/c9cca21b-b96c-11e4-a802-0aaa78deedf9.fbx
c9cc9e6d-b96c-11e4-a802-0aaa78deedf9,Scissor Kick,Soccer Scissor Kick To Goal,Motion,download/c9cc9e6d-b96c-11e4-a802-0aaa78deedf9.fbx
c9ccb63f-b96c-11e4-a802-0aaa78deedf9,Two Handed Sword Death,Falling Forward Death,Motion,download/c9ccb63f-b96c-11e4-a802-0aaa78deedf9.fbx
ede8954e-5272-46c2-b3c5-c701e5ee887c,Male Crouch Pose,Arms Spread Looking Upwards,Motion,download/ede8954e-5272-46c2-b3c5-c701e5ee887c.fbx
02825b33-a9a3-418e-85e8-df665e2e52eb,Female Dance Pose,"On Toes, Back Arched",Motion,download/02825b33-a9a3-418e-85e8-df665e2e52eb.fbx
62e92e9c-623b-4754-9cb7-c234973eb982,Male Laying Pose,"On Back, Left Leg Bent",Motion,download/62e92e9c-623b-4754-9cb7-c234973eb982.fbx
02854bce-1b74-4b36-bb3f-df58f4a0a345,Female Crouch Pose,"On Knees, Arms Raised",Motion,download/02854bce-1b74-4b36-bb3f-df58f4a0a345.fbx
5fb720bd-4195-4e3c-a826-32016fd936fa,Female Dynamic Pose,"Floating, Back Arched",Motion,download/5fb720bd-4195-4e3c-a826-32016fd936fa.fbx
4e21b529-63d3-4f10-904f-17b12bca55a8,Catwalk Sequence 02,"Female Sequence - Twist Left, Right, Walking 360 Spin",Motion,download/4e21b529-63d3-4f10-904f-17b12bca55a8.fbx
29e907b5-a383-415b-bf20-f24c916ac328,Catwalk Idle To Walk Forward,Female Idle To Walk Forward,Motion,download/29e907b5-a383-415b-bf20-f24c916ac328.fbx
7acd6eb0-c2ee-4fde-bf33-95f51372b3cb,Male Sitting Pose,Elbows On Legs Leaning Forward,Motion,download/7acd6eb0-c2ee-4fde-bf33-95f51372b3cb.fbx
aaba4531-7c08-4d2c-a7a6-8eae3879611d,Male Standing Pose,Looking Left,Motion,download/aaba4531-7c08-4d2c-a7a6-8eae3879611d.fbx
81142413-dffc-4f6b-bfc4-9d1800f5786d,Catwalk Walk Forward Crossed,Female Walk Forward - Legs Crossing,Motion,download/81142413-dffc-4f6b-bfc4-9d1800f5786d.fbx
4593e9b4-047b-4e2c-ab17-3077d1e8be17,Standing Turn Right 90,Turning 90 Degrees Right,Motion,download/4593e9b4-047b-4e2c-ab17-3077d1e8be17.fbx
586a54c0-5dc8-4290-be1c-aeccd94645de,Standing React Death Forward,Death Falling Forwards,Motion,download/586a54c0-5dc8-4290-be1c-aeccd94645de.fbx
4569732c-3f47-466c-bcc7-5beba5d246ce,Standing 1H Cast Spell 01,One Handed Casting Spell Upwards,Motion,download/4569732c-3f47-466c-bcc7-5beba5d246ce.fbx
06b8cc73-3453-4423-91fd-50e682df7db1,Standing Torch Jump Running,Running  Jump To Run Forward,Motion,download/06b8cc73-3453-4423-91fd-50e682df7db1.fbx
c4bfbde5-ccb9-4b2c-8856-2815f4a13f6d,Crouch Torch Walk Forward,Walking Forward While Crouched,Motion,download/c4bfbde5-ccb9-4b2c-8856-2815f4a13f6d.fbx
c9cc952d-b96c-11e4-a802-0aaa78deedf9,Great Sword Idle,Great Sword Strike A Pose Idle,Motion,download/c9cc952d-b96c-11e4-a802-0aaa78deedf9.fbx
c9cdc0a4-b96c-11e4-a802-0aaa78deedf9,Pistol Run Backward Arc,Run Backward Arc Right With An Aimed Pistol,Motion,download/c9cdc0a4-b96c-11e4-a802-0aaa78deedf9.fbx
c9cdc4a1-b96c-11e4-a802-0aaa78deedf9,Pistol Walk Backward Arc,Walk Backward Arc Right With An Aimed Pistol,Motion,download/c9cdc4a1-b96c-11e4-a802-0aaa78deedf9.fbx
c9cee6eb-b96c-11e4-a802-0aaa78deedf9,Standing Walk Left,Walking Left With Axe,Motion,download/c9cee6eb-b96c-11e4-a802-0aaa78deedf9.fbx
c9cebbb5-b96c-11e4-a802-0aaa78deedf9,Standing Aim Overdraw,Charging Bow For Powershot,Motion,download/c9cebbb5-b96c-11e4-a802-0aaa78deedf9.fbx
c9cd89ad-b96c-11e4-a802-0aaa78deedf9,Getting Up,Standing From A Lying Prone,Motion,download/c9cd89ad-b96c-11e4-a802-0aaa78deedf9.fbx
c9ce83da-b96c-11e4-a802-0aaa78deedf9,Cross Jumps Rotation,Cross Jumps Rotation,Motion,download/c9ce83da-b96c-11e4-a802-0aaa78deedf9.fbx
c9c69fb6-b96c-11e4-a802-0aaa78deedf9,Praying,Buckled Stand And Praying,Motion,download/c9c69fb6-b96c-11e4-a802-0aaa78deedf9.fbx
c9c6ed9e-b96c-11e4-a802-0aaa78deedf9,Hip Hop Dancing,Hip Hop Robot Dance Variation Two,Motion,download/c9c6ed9e-b96c-11e4-a802-0aaa78deedf9.fbx
c9c6cdf7-b96c-11e4-a802-0aaa78deedf9,Looking Around,Idle Stand Looking Around,Motion,download/c9c6cdf7-b96c-11e4-a802-0aaa78deedf9.fbx
c9c6f15b-b96c-11e4-a802-0aaa78deedf9,Hip Hop Dancing,Hip Hop Quake Variation 1,Motion,download/c9c6f15b-b96c-11e4-a802-0aaa78deedf9.fbx
c9c6ad00-b96c-11e4-a802-0aaa78deedf9,Grab Rifle From The Side And Put Back,Grabbing Rifle From Side And Putting Back,Motion,download/c9c6ad00-b96c-11e4-a802-0aaa78deedf9.fbx
c9c6b22d-b96c-11e4-a802-0aaa78deedf9,Zombie Stand Up,Zombie Laying On Side To Standing Up,Motion,download/c9c6b22d-b96c-11e4-a802-0aaa78deedf9.fbx
c9c695f0-b96c-11e4-a802-0aaa78deedf9,One Shoulder Lean,Leaning Against A Wall With Various Postures,Motion,download/c9c695f0-b96c-11e4-a802-0aaa78deedf9.fbx
c9c6bc60-b96c-11e4-a802-0aaa78deedf9,Hit Reaction,Hit Reaction While Holding A Pistol,Motion,download/c9c6bc60-b96c-11e4-a802-0aaa78deedf9.fbx
c9c651ae-b96c-11e4-a802-0aaa78deedf9,Dancing,"Female ""African Rainbow"" Dance",Motion,download/c9c651ae-b96c-11e4-a802-0aaa78deedf9.fbx
c9c6a93f-b96c-11e4-a802-0aaa78deedf9,Grab Rifle From Back,Standing To Ready Pose Grabbing Rifle From The Back,Motion,download/c9c6a93f-b96c-11e4-a802-0aaa78deedf9.fbx
c9c6726b-b96c-11e4-a802-0aaa78deedf9,Zombie Idle,Zombie Alert Idle,Motion,download/c9c6726b-b96c-11e4-a802-0aaa78deedf9.fbx
c9c659d7-b96c-11e4-a802-0aaa78deedf9,Baseball Umpire,Umpire Calling A Strike,Motion,download/c9c659d7-b96c-11e4-a802-0aaa78deedf9.fbx
c9c6695e-b96c-11e4-a802-0aaa78deedf9,Jump Down,Jumping Down From 2 Feet Platform With 2 Feet,Motion,download/c9c6695e-b96c-11e4-a802-0aaa78deedf9.fbx
c9c63806-b96c-11e4-a802-0aaa78deedf9,Gunplay,Standing Shooting Rapid Fire,Motion,download/c9c63806-b96c-11e4-a802-0aaa78deedf9.fbx
c9c62d63-b96c-11e4-a802-0aaa78deedf9,Dying,Death Hit From The Back Falling On One Knee,Motion,download/c9c62d63-b96c-11e4-a802-0aaa78deedf9.fbx
c9c5ff48-b96c-11e4-a802-0aaa78deedf9,Blocking,Blocking Inward,Motion,download/c9c5ff48-b96c-11e4-a802-0aaa78deedf9.fbx
c9c843ba-b96c-11e4-a802-0aaa78deedf9,Jumping Down,Jump Down Over A Rail Clumsily,Motion,download/c9c843ba-b96c-11e4-a802-0aaa78deedf9.fbx
c9c8ef48-b96c-11e4-a802-0aaa78deedf9,Injured Jog,Jogging While Holding And Checking Injured Arm,Motion,download/c9c8ef48-b96c-11e4-a802-0aaa78deedf9.fbx
c9c8b89a-b96c-11e4-a802-0aaa78deedf9,Rifle Start Run,Starting To Run With A Aimed Rifle,Motion,download/c9c8b89a-b96c-11e4-a802-0aaa78deedf9.fbx
c9c90e3c-b96c-11e4-a802-0aaa78deedf9,Being Cocky,Cocky Lean Back,Motion,download/c9c90e3c-b96c-11e4-a802-0aaa78deedf9.fbx
c9c8e2c5-b96c-11e4-a802-0aaa78deedf9,Sitting Swinging Weapon,Swinging Melee Weapon While Sitting,Motion,download/c9c8e2c5-b96c-11e4-a802-0aaa78deedf9.fbx
c9c85003-b96c-11e4-a802-0aaa78deedf9,Hiding Grab,Grabs Radio While Hiding,Motion,download/c9c85003-b96c-11e4-a802-0aaa78deedf9.fbx
c9c866ee-b96c-11e4-a802-0aaa78deedf9,Start Walking Backwards,Start Walking Backwards While Aiming Rifle,Motion,download/c9c866ee-b96c-11e4-a802-0aaa78deedf9.fbx
c9c809b5-b96c-11e4-a802-0aaa78deedf9,Swimming To Edge,Swimming Breastroke To Edge Of Pool,Motion,download/c9c809b5-b96c-11e4-a802-0aaa78deedf9.fbx
c9c836af-b96c-11e4-a802-0aaa78deedf9,Kneeling,Kneeling On One Knee Idle,Motion,download/c9c836af-b96c-11e4-a802-0aaa78deedf9.fbx
c9c8d70a-b96c-11e4-a802-0aaa78deedf9,Grabbing Pistol,Quickly Grabbing A Pistol On The Floor And Taking Aim,Motion,download/c9c8d70a-b96c-11e4-a802-0aaa78deedf9.fbx
c9c89222-b96c-11e4-a802-0aaa78deedf9,Run Backwards,Standing Start To Run Backwards,Motion,download/c9c89222-b96c-11e4-a802-0aaa78deedf9.fbx
c9c86fc2-b96c-11e4-a802-0aaa78deedf9,Prone Roll,Rifle Prone Rolling Right,Motion,download/c9c86fc2-b96c-11e4-a802-0aaa78deedf9.fbx
c9c87139-b96c-11e4-a802-0aaa78deedf9,Crouch Idle,Crouching Holding A Rifle,Motion,download/c9c87139-b96c-11e4-a802-0aaa78deedf9.fbx
c9c86c17-b96c-11e4-a802-0aaa78deedf9,Run Backwards,Running Backwards While Aiming Rifle,Motion,download/c9c86c17-b96c-11e4-a802-0aaa78deedf9.fbx
c9c6b97b-b96c-11e4-a802-0aaa78deedf9,Slow Jog,Jogging Slowly Varying Angles Of Twist,Motion,download/c9c6b97b-b96c-11e4-a802-0aaa78deedf9.fbx
c9c6cc85-b96c-11e4-a802-0aaa78deedf9,Waving,Emotional Waving Forward,Motion,download/c9c6cc85-b96c-11e4-a802-0aaa78deedf9.fbx
c9c6c3b6-b96c-11e4-a802-0aaa78deedf9,Scary Clown Stopping,Walking Coming To A Stop From Left Foot Passing,Motion,download/c9c6c3b6-b96c-11e4-a802-0aaa78deedf9.fbx
e456545d-7f35-431d-b058-996291b35a9e,Catwalk Sequence 01,"Male Sequence - Turn Left, Turn Right",Motion,download/e456545d-7f35-431d-b058-996291b35a9e.fbx
baa36602-0926-407f-a0de-f4740f7573e6,Catwalk Walk Start Backwards 180R,Female Walk Start Backwards Turning 180 To The Right,Motion,download/baa36602-0926-407f-a0de-f4740f7573e6.fbx
c9ce8860-b96c-11e4-a802-0aaa78deedf9,Walk Crouching Forward Right,Rifle Crouched Walk Forward Right,Motion,download/c9ce8860-b96c-11e4-a802-0aaa78deedf9.fbx
c9ce55ed-b96c-11e4-a802-0aaa78deedf9,Injured Turn Right,Injured Standing Turning Right,Motion,download/c9ce55ed-b96c-11e4-a802-0aaa78deedf9.fbx
c9ccd230-b96c-11e4-a802-0aaa78deedf9,Teeter,Short Teetering On An Edge,Motion,download/c9ccd230-b96c-11e4-a802-0aaa78deedf9.fbx
c9cca5cc-b96c-11e4-a802-0aaa78deedf9,Stomp,Hard Floor Stomp,Motion,download/c9cca5cc-b96c-11e4-a802-0aaa78deedf9.fbx
c9cc93ac-b96c-11e4-a802-0aaa78deedf9,Great Sword Kick,Great Sword Side Kick,Motion,download/c9cc93ac-b96c-11e4-a802-0aaa78deedf9.fbx
c9ccabe2-b96c-11e4-a802-0aaa78deedf9,Sit To Stand,Sitting To Standing,Motion,download/c9ccabe2-b96c-11e4-a802-0aaa78deedf9.fbx
c9ceb892-b96c-11e4-a802-0aaa78deedf9,Standing Dodge Forward,Dodge Forward With Bow,Motion,download/c9ceb892-b96c-11e4-a802-0aaa78deedf9.fbx
c9cec217-b96c-11e4-a802-0aaa78deedf9,Standing Run Left,Running Left With Bow,Motion,download/c9cec217-b96c-11e4-a802-0aaa78deedf9.fbx
2779e73d-cd1a-40f7-bc69-22421dba1960,Standing 2H Magic Attack 05,Two Handed Casting Spell Pull Up And Clap Hands,Motion,download/2779e73d-cd1a-40f7-bc69-22421dba1960.fbx
beb8aa59-89e9-451b-902c-2af4296114c8,Standing 2H Cast Spell 01,Two Handed Casting Spell Upward Pull,Motion,download/beb8aa59-89e9-451b-902c-2af4296114c8.fbx
c9cef264-b96c-11e4-a802-0aaa78deedf9,Standing Jump,Jumping And Landing In Place With Axe,Motion,download/c9cef264-b96c-11e4-a802-0aaa78deedf9.fbx
328e4430-480a-49c2-8086-ef5f1b5a1beb,Crouch Walk Back,Walking Backwards While Crouched,Motion,download/328e4430-480a-49c2-8086-ef5f1b5a1beb.fbx
c9cd223d-b96c-11e4-a802-0aaa78deedf9,Sneak Walk,Male Ninja Sneak Walk,Motion,download/c9cd223d-b96c-11e4-a802-0aaa78deedf9.fbx
c9cd3cfa-b96c-11e4-a802-0aaa78deedf9,Baseball Step In,Baseball Batter Stepping In To Bat,Motion,download/c9cd3cfa-b96c-11e4-a802-0aaa78deedf9.fbx
c9cd05cf-b96c-11e4-a802-0aaa78deedf9,Double Leg Takedown - Attacker,Mma Takedown To Standing Mma Idle,Motion,download/c9cd05cf-b96c-11e4-a802-0aaa78deedf9.fbx
c9ccaf87-b96c-11e4-a802-0aaa78deedf9,Typing,Sitting At A Computer And Typing,Motion,download/c9ccaf87-b96c-11e4-a802-0aaa78deedf9.fbx
c9cd82ea-b96c-11e4-a802-0aaa78deedf9,Hit On Side Of Body,Getting Hit On The Right Side Of The Body With An Object When Running,Motion,download/c9cd82ea-b96c-11e4-a802-0aaa78deedf9.fbx
c9cd3af5-b96c-11e4-a802-0aaa78deedf9,Mma Kick,Mma Roundhouse Kick,Motion,download/c9cd3af5-b96c-11e4-a802-0aaa78deedf9.fbx
c9cd5e7d-b96c-11e4-a802-0aaa78deedf9,Rifle Stand To Kneel,Rifle Standing To Kneeling,Motion,download/c9cd5e7d-b96c-11e4-a802-0aaa78deedf9.fbx
c9cd54bf-b96c-11e4-a802-0aaa78deedf9,Rifle Aim To Down,Rifle Aiming To Down,Motion,download/c9cd54bf-b96c-11e4-a802-0aaa78deedf9.fbx
c9cd13dc-b96c-11e4-a802-0aaa78deedf9,Dwarf Idle,Female Dwarf Idle Var. 1,Motion,download/c9cd13dc-b96c-11e4-a802-0aaa78deedf9.fbx
c9ccebcf-b96c-11e4-a802-0aaa78deedf9,Jump,Forward Running Jump,Motion,download/c9ccebcf-b96c-11e4-a802-0aaa78deedf9.fbx
c9c9fcd7-b96c-11e4-a802-0aaa78deedf9,Walk In Circle,Female Walking Counter Clockwise,Motion,download/c9c9fcd7-b96c-11e4-a802-0aaa78deedf9.fbx
c9cb1065-b96c-11e4-a802-0aaa78deedf9,Hook,Short Hook Punch To The Head,Motion,download/c9cb1065-b96c-11e4-a802-0aaa78deedf9.fbx
c9cad347-b96c-11e4-a802-0aaa78deedf9,Start Bicycle Sit Up,Start Bicycle Sit Up From Fitness Idle,Motion,download/c9cad347-b96c-11e4-a802-0aaa78deedf9.fbx
c9caf4f2-b96c-11e4-a802-0aaa78deedf9,Punch Combo,Four Punch Combo,Motion,download/c9caf4f2-b96c-11e4-a802-0aaa78deedf9.fbx
c9caa2b7-b96c-11e4-a802-0aaa78deedf9,Right Cover Sneak,Right Standing Sneak Behind Cover,Motion,download/c9caa2b7-b96c-11e4-a802-0aaa78deedf9.fbx
c9cb0e71-b96c-11e4-a802-0aaa78deedf9,Hook,Long Hook Punch To The Body,Motion,download/c9cb0e71-b96c-11e4-a802-0aaa78deedf9.fbx
c9cb4f35-b96c-11e4-a802-0aaa78deedf9,Step Backward,Long Boxing Step Backward,Motion,download/c9cb4f35-b96c-11e4-a802-0aaa78deedf9.fbx
c9cb44e1-b96c-11e4-a802-0aaa78deedf9,Goalkeeper Overhand Throw,Goalkeeper Far Overhand Throw,Motion,download/c9cb44e1-b96c-11e4-a802-0aaa78deedf9.fbx
c9cb714b-b96c-11e4-a802-0aaa78deedf9,Standing Fist Pump,Big Standing Fist Pump From Sitting,Motion,download/c9cb714b-b96c-11e4-a802-0aaa78deedf9.fbx
c9cb4b64-b96c-11e4-a802-0aaa78deedf9,Goalkeeper Diving Save,Goalkeeper Left Diving Save,Motion,download/c9cb4b64-b96c-11e4-a802-0aaa78deedf9.fbx
c9cb3b58-b96c-11e4-a802-0aaa78deedf9,Goalkeeper Idle,Goalkeeper Idle Without Ball,Motion,download/c9cb3b58-b96c-11e4-a802-0aaa78deedf9.fbx
c9caca13-b96c-11e4-a802-0aaa78deedf9,Swing To Land,High Leg Swing To Crouched Land,Motion,download/c9caca13-b96c-11e4-a802-0aaa78deedf9.fbx
c9caab79-b96c-11e4-a802-0aaa78deedf9,Aerial Evade,Evading Projectiles In Mid-Air,Motion,download/c9caab79-b96c-11e4-a802-0aaa78deedf9.fbx
c9cae1a9-b96c-11e4-a802-0aaa78deedf9,Body Jab Cross,Boxing Body Jab Cross Long,Motion,download/c9cae1a9-b96c-11e4-a802-0aaa78deedf9.fbx
c9ca6731-b96c-11e4-a802-0aaa78deedf9,Golf Drive Setup,Drive Pre-Shot Setup,Motion,download/c9ca6731-b96c-11e4-a802-0aaa78deedf9.fbx
c9ca03ec-b96c-11e4-a802-0aaa78deedf9,Standing Using Touchscreen Tablet,Female Using Touchscreen Tablet,Motion,download/c9ca03ec-b96c-11e4-a802-0aaa78deedf9.fbx
